Date,Transaction Amount,Department,Cashier,Store ZIP,Store City,Store Region
15/11/2016,3506,Electronics,"Mosley, Constance S.",19965,Port Lincoln,Comoros
15/11/2016,7051,Household Appliances,"Robbins, Beck U.",9850,Quilpué,Brunei
15/11/2016,5370,Household Appliances,"Sanchez, Stewart J.",4981,Belgaum,Liechtenstein
15/11/2016,5296,Household Appliances,"Schneider, Caesar S.",XF3 1SQ,Wevelgem,Angola
15/11/2016,1591,Household Appliances,"Sharpe, Megan E.",34513,Rugby,Svalbard and Jan Mayen Islands
15/11/2016,8041,Electronics,"Shepard, Axel P.",71918,Portland,Benin
15/11/2016,3339,Household Appliances,"Strickland, Carol K.",7615,Castel Ritaldi,Samoa
15/11/2016,338,Groceries,"Vincent, Rinah A.",T7E 2SW,Notre-Dame-du-Nord,Cayman Islands
15/11/2016,4599,Household Appliances,"Waller, Mariko N.",30405,Devon,Mali
15/11/2016,4701,Electronics,"Waters, Claire Y.",51524,Red Deer,Cambodia
16/11/2016,710,Electronics,"Anthony, Sebastian M.",820194,Zaffelare,Niue
16/11/2016,1214,Household Appliances,"Cummings, Dana M.",QE26 3ES,Saint-Jean-Geest,Singapore
16/11/2016,7540,Electronics,"Duran, Lunea A.",92436-373,Macklin,Antarctica
16/11/2016,4155,Electronics,"Finch, Blossom U.",402046,Stuttgart,Moldova
16/11/2016,9399,Groceries,"Golden, Joy C.",2968,Jauchelette,Nicaragua
16/11/2016,8871,Electronics,"Gould, Rhonda G.",59169,Red Deer,Singapore
16/11/2016,4073,Groceries,"Hale, Wanda F.",59819,Fort McPherson,Suriname
16/11/2016,5209,Electronics,"Haley, Arthur I.",49-953,Nashik,"Congo, the Democratic Republic of the"
16/11/2016,9919,Electronics,"Holmes, Clare J.",27381,Alsemberg,Serbia
16/11/2016,2997,Groceries,"Kemp, Cara Q.",S5M 2R6,Eksaarde,British Indian Ocean Territory
16/11/2016,5328,Groceries,"Kemp, Kermit V.",126141,Dannevirke,Pitcairn Islands
16/11/2016,9356,Groceries,"Mejia, Stella C.",89421,Sommethonne,Bosnia and Herzegovina
16/11/2016,8665,Electronics,"Pennington, Ursula Y.",1113,Baie-D'Urfé,Guinea-Bissau
16/11/2016,3835,Groceries,"Solomon, Cally D.",41206,Bo'ness,Northern Mariana Islands
16/11/2016,733,Groceries,"Stanley, Nero V.",21354,Rae Bareli,French Southern Territories
17/11/2016,8298,Electronics,"Allison, Graiden J.",1715,Montegranaro,Djibouti
17/11/2016,1637,Household Appliances,"Dickson, Bert D.",4509,Hastings,Guinea
17/11/2016,9456,Groceries,"Estrada, John O.",73257,Pemuco,Svalbard and Jan Mayen Islands
17/11/2016,3615,Electronics,"Ewing, Marny E.",387263,Betim,Estonia
17/11/2016,3527,Household Appliances,"Gross, Kathleen Q.",15845,Lanark County,Dominica
17/11/2016,1755,Groceries,"Mercer, Adena N.",11808,Denny,American Samoa
17/11/2016,5444,Household Appliances,"Price, Evan F.",5473,Kapiti,Suriname
17/11/2016,4351,Electronics,"Rutledge, Cassandra J.",5539MB,Pilibhit,Russian Federation
17/11/2016,6098,Groceries,"Spears, Brandon J.",1550DP,Bolinne,Cameroon
17/11/2016,1441,Electronics,"Warner, Brenda O.",43301,Nelson,Eritrea
17/11/2016,8603,Groceries,"Wells, Alexander C.",42172,Wyoming,Italy
17/11/2016,1415,Household Appliances,"Wilson, Uriel A.",1746,Arles,Guam
18/11/2016,6421,Electronics,"Black, Blaine P.",25366,Socchieve,Mozambique
18/11/2016,4925,Groceries,"Bruce, Brianna X.",VC5 2MZ,Nijmegen,Bahrain
18/11/2016,8347,Groceries,"Carpenter, Charity N.",M68 2XL,Matera,Luxembourg
18/11/2016,4370,Household Appliances,"Clay, Hall Q.",1695,Castanhal,Viet Nam
18/11/2016,2271,Household Appliances,"Daniel, Jade R.",77477,Duncan,Spain
18/11/2016,5265,Electronics,"Figueroa, Baker E.",8562,Lachine,Malta
18/11/2016,2029,Groceries,"Gallegos, Sarah O.",53806,Chantemelle,Namibia
18/11/2016,7511,Electronics,"Good, Tashya E.",595601,Kelowna,Falkland Islands
18/11/2016,4052,Groceries,"Griffith, Kelsey L.",1088,Sialkot,Zambia
18/11/2016,6191,Household Appliances,"Hartman, Keiko I.",1773,Gulfport,Guadeloupe
18/11/2016,5943,Household Appliances,"Hayes, Odysseus N.",2008,Valfabbrica,India
18/11/2016,7185,Groceries,"Rogers, Nita V.",8223,Zevekote,Guatemala
18/11/2016,2351,Groceries,"Russell, Chloe E.",85478,Raymond,Australia
19/11/2016,5726,Household Appliances,"Allison, Harrison F.",46908,Turnhout,Viet Nam
19/11/2016,7029,Household Appliances,"Carson, Justine L.",42805,Traiskirchen,Malaysia
19/11/2016,8086,Electronics,"Daniel, Marny M.",73586-235,Amstelveen,Mozambique
19/11/2016,9597,Household Appliances,"Ford, Alexa A.",9928,Bathgate,Ecuador
19/11/2016,2771,Electronics,"Ford, Jasmine B.",544311,Craco,Central African Republic
19/11/2016,2381,Groceries,"Freeman, Josiah X.",10-610,Sialkot,Romania
19/11/2016,4424,Household Appliances,"Lowery, Hayfa C.",8292,Patarrá,Honduras
19/11/2016,1585,Groceries,"Olson, Nell L.",3705,West Ham,South Africa
19/11/2016,9489,Electronics,"Rodriquez, Adrienne J.",440914,Matera,Liechtenstein
19/11/2016,1462,Groceries,"Rutledge, Vaughan F.",9807,Penrith,Chad
19/11/2016,3527,Household Appliances,"Schultz, Michelle V.",5320,Inverurie,Libya
19/11/2016,8789,Electronics,"Solomon, Willow W.",P8R 1C1,Linton,United States Minor Outlying Islands
20/11/2016,8974,Household Appliances,"Alexander, Aimee V.",19675,Curridabat,Iceland
20/11/2016,4943,Groceries,"Burns, John O.",17912,Kortessem,Iraq
20/11/2016,8332,Groceries,"Clements, Lev T.",4706YY,Passau,Mauritius
20/11/2016,6382,Household Appliances,"Coffey, Ian D.",03818-165,Dera Ghazi Khan,Pitcairn Islands
20/11/2016,496,Household Appliances,"Crane, Avye M.",35-842,Wanaka,Côte D'Ivoire (Ivory Coast)
20/11/2016,5462,Groceries,"Ford, Thane S.",443472,Bo‘lhe,American Samoa
20/11/2016,6581,Groceries,"Good, Jolie F.",38203,Chepstow,Kenya
20/11/2016,9473,Electronics,"Henson, Sydney G.",29260,Carovilli,Maldives
20/11/2016,8055,Groceries,"Hull, Hamish X.",30304,Móstoles,"Virgin Islands, British"
20/11/2016,5236,Electronics,"Jacobs, David H.",215407,Essex,Antigua and Barbuda
20/11/2016,9905,Electronics,"Keller, Rudyard S.",467387,Lidköping,Christmas Island
20/11/2016,1816,Groceries,"Mack, James Q.",47916,Sankt Ingbert,Bosnia and Herzegovina
20/11/2016,8273,Groceries,"Mercado, Maryam L.",4486CM,Kimberly,Liberia
20/11/2016,697,Household Appliances,"Mueller, Shafira Z.",220272,Hathras,Sierra Leone
20/11/2016,7114,Electronics,"Ochoa, Merritt E.",7785,Carlton,Dominica
20/11/2016,1383,Household Appliances,"Oliver, Rina J.",376752,Suxy,Comoros
20/11/2016,7483,Household Appliances,"Padilla, Jeremy M.",41184,Springfield,Serbia
20/11/2016,1620,Household Appliances,"Reed, Athena Y.",698753,Castel Ritaldi,Libya
20/11/2016,9125,Groceries,"Rios, Beck F.",455357,Comox,Cayman Islands
20/11/2016,3358,Groceries,"Sanchez, Idola I.",8340KV,Minitonas,Tuvalu
20/11/2016,960,Electronics,"Strong, Ramona Y.",56-923,Springdale,Chile
20/11/2016,7362,Groceries,"Thomas, Georgia D.",4018,Obaix,Mongolia
21/11/2016,5753,Electronics,"Bright, Fay G.",8977,Columbus,Comoros
21/11/2016,3179,Electronics,"Bright, Sacha A.",802,Sunderland,Laos
21/11/2016,556,Electronics,"Buck, Kirestin O.",299602,Leighton Buzzard,Saint Lucia
21/11/2016,1596,Electronics,"Carver, Victor N.",50211,Baden,Belarus
21/11/2016,5856,Groceries,"Casey, Liberty X.",4000ZB,Jodhpur,Niue
21/11/2016,2954,Household Appliances,"Chase, Brenna Y.",2576,Subbiano,"Korea, North"
21/11/2016,523,Electronics,"Dunn, Lilah C.",11084,Bressoux,Holy See (Vatican City State)
21/11/2016,1687,Household Appliances,"Ferrell, Hop Z.",62093,Tezze sul Brenta,Chad
21/11/2016,8717,Groceries,"Finch, Marah O.",40408,Chiusa/Klausen,Panama
21/11/2016,4871,Electronics,"French, Barry T.",12957,Ramara,Botswana
21/11/2016,9411,Household Appliances,"Galloway, Theodore G.",6348,Minucciano,Timor-Leste
21/11/2016,9012,Household Appliances,"Hensley, Shelly C.",63447,Stewart,Zambia
21/11/2016,6767,Household Appliances,"Lott, Hiroko H.",5095,Haridwar,Sudan
21/11/2016,2632,Electronics,"Maddox, Velma R.",54752,Minturno,United States
21/11/2016,6220,Household Appliances,"Mejia, Wynter G.",L2 3XA,Dudley,Mongolia
21/11/2016,3459,Household Appliances,"Ortega, Alvin C.",P2 8UL,Relegem,Mongolia
21/11/2016,2663,Electronics,"Ortega, Stacey W.",56356,Bacabal,Mexico
21/11/2016,4460,Household Appliances,"Patrick, Riley N.",25818,MalŽves-Sainte-Marie-Wastines,New Caledonia
21/11/2016,189,Household Appliances,"Pennington, Quin T.",63-852,Rancagua,Heard Island and Mcdonald Islands
21/11/2016,9945,Household Appliances,"Ramos, Dolan C.",H2Y 6A3,Wageningen,Italy
21/11/2016,8058,Groceries,"Riddle, Pascale G.",2900,Scorrano,Faroe Islands
21/11/2016,9661,Household Appliances,"Sharp, Duncan R.",30492,Rodez,Kazakhstan
21/11/2016,4068,Groceries,"Washington, Arsenio N.",78281,Sadiqabad,Singapore
22/11/2016,3603,Household Appliances,"Alford, Haley R.",78384,Todi,Australia
22/11/2016,2351,Household Appliances,"Ayers, Dominique Y.",A2M 7J5,Owensboro,Guinea-Bissau
22/11/2016,9003,Household Appliances,"Blankenship, Libby N.",1404,Quickborn,El Salvador
22/11/2016,2609,Household Appliances,"Bond, Bryar N.",39861,Gandhinagar,Lebanon
22/11/2016,1813,Groceries,"Ellis, Lyle E.",97465,Purranque,Botswana
22/11/2016,101,Groceries,"Gaines, Cruz B.",21014,San Giuliano di Puglia,Bulgaria
22/11/2016,5437,Electronics,"Greer, Tamara H.",41508,Merbes-Sainte-Marie,Albania
22/11/2016,453,Groceries,"Guzman, Zephr E.",R8M 9E1,Valverde,Sierra Leone
22/11/2016,3314,Household Appliances,"Hoffman, Alexis N.",92957,Chesterfield,Argentina
22/11/2016,8909,Household Appliances,"Hyde, Tana S.",9291,Whyalla,Togo
22/11/2016,2453,Groceries,"Jefferson, Lester N.",58075-518,Wolvertem,Thailand
22/11/2016,51,Household Appliances,"Mayer, Alma C.",16078-412,Penhold,Sao Tome and Principe
22/11/2016,5055,Groceries,"Mcpherson, Kirby B.",6281,Chennai,Argentina
22/11/2016,8476,Groceries,"Odonnell, Kuame D.",61699,Raipur,Croatia
22/11/2016,9919,Household Appliances,"Oneil, Keegan H.",J7K 2B7,Clarksville,Liechtenstein
22/11/2016,7513,Household Appliances,"Sargent, Brian U.",6614,Bad Homburg v. d. Höhe,Greenland
22/11/2016,4290,Household Appliances,"Sellers, Rashad H.",44-693,Völklingen,Brunei
22/11/2016,7144,Household Appliances,"Tanner, Alexa R.",8190,Westlock,Burkina Faso
22/11/2016,398,Groceries,"Tyler, Dora M.",4488,St. Veit an der Glan,Namibia
23/11/2016,8676,Groceries,"Ball, Graiden O.",3307,Gujrat,Kiribati
23/11/2016,1999,Household Appliances,"Barnes, Megan D.",322335,Filey,Kenya
23/11/2016,9996,Groceries,"Blackburn, Martin V.",79758,Jerez de la Frontera,Malta
23/11/2016,7087,Electronics,"Branch, Clio D.",1824,Vitrival,South Georgia and The South Sandwich Islands
23/11/2016,5468,Household Appliances,"Campos, Samuel U.",8761,Senneville,Switzerland
23/11/2016,119,Electronics,"Carrillo, Samantha M.",923422,Beaumont,Switzerland
23/11/2016,3617,Electronics,"Cole, Regina H.",49-922,Talagante,Sao Tome and Principe
23/11/2016,9025,Groceries,"Contreras, Kessie K.",J6L 5K1,Lot,Ghana
23/11/2016,9274,Household Appliances,"Flores, Libby I.",42059,Sainte-Ode,Falkland Islands
23/11/2016,7292,Household Appliances,"Ford, Kyra Z.",6953,Owen Sound,Bahrain
23/11/2016,8712,Groceries,"Fry, Holly Y.",X5G 4N8,Llandovery,"Virgin Islands, United States"
23/11/2016,8810,Electronics,"Lancaster, Hayden O.",59783,Caplan,Liechtenstein
23/11/2016,6655,Groceries,"Logan, Juliet O.",41218,Orhangazi,Malta
23/11/2016,2790,Electronics,"Randall, Irene B.",22-451,Schore,Chile
23/11/2016,3236,Electronics,"Tyler, Lillian Y.",52999,Aisemont,Lithuania
23/11/2016,9397,Groceries,"Villarreal, Winter G.",84728,Stornaway,"Bonaire, Sint Eustatius and Saba"
24/11/2016,4832,Household Appliances,"Barrett, Alika Q.",98939,Wha Ti,China
24/11/2016,3043,Household Appliances,"Cain, Kitra Y.",40350,Kungälv,French Guiana
24/11/2016,5949,Electronics,"Dean, Madonna W.",868198,Valda,Ireland
24/11/2016,8576,Groceries,"Espinoza, Price O.",7138,Karapınar,Botswana
24/11/2016,8249,Electronics,"Gonzales, Haviva K.",39109,Emarèse,Mali
24/11/2016,7766,Household Appliances,"Huffman, Coby Y.",58008,Gaya,Malta
24/11/2016,6234,Groceries,"Mcintyre, Paula Z.",511824,Jerzu,Tuvalu
24/11/2016,5611,Household Appliances,"Miller, Medge G.",45979,Kearny,Samoa
24/11/2016,3159,Household Appliances,"Steele, Donna B.",1099,Salt Spring Island,Mexico
24/11/2016,5512,Household Appliances,"Wyatt, Heather J.",4896,Rocourt,Zambia
25/11/2016,8110,Household Appliances,"Atkinson, Tanek T.",29043,Potenza,Brunei
25/11/2016,3035,Household Appliances,"Brooks, Francis A.",1884,Aberdeen,Bhutan
25/11/2016,5139,Household Appliances,"Calderon, Maris S.",496592,Hertsberge,Malta
25/11/2016,1188,Groceries,"Chandler, Montana R.",K8Z 6C8,Oostkerke,Jamaica
25/11/2016,5028,Groceries,"Church, Porter E.",46130,Morena,Mauritania
25/11/2016,8356,Electronics,"Clark, Scarlet L.",LE97 4YY,Langley,Niger
25/11/2016,4115,Household Appliances,"Coffey, Naida F.",7049,Naninne,Hungary
25/11/2016,402,Household Appliances,"Coleman, Avye Z.",P1L 5N9,Isnes,Bolivia
25/11/2016,1955,Household Appliances,"Craft, Grady M.",SN2 7EA,Weißenfels,China
25/11/2016,2374,Electronics,"Davis, Moses O.",67205,Abbotsford,Australia
25/11/2016,6240,Electronics,"Garrison, Carol R.",E3T 5T3,İnegöl,Gabon
25/11/2016,3826,Electronics,"Gonzales, Aurelia F.",239,Kitimat,Bermuda
25/11/2016,7143,Groceries,"Goodman, Tashya C.",61561,Contagem,Wallis and Futuna
25/11/2016,9498,Household Appliances,"Hughes, Laith H.",4679,Contagem,Reunion
25/11/2016,951,Groceries,"Jones, Joshua U.",65-496,Móstoles,Yemen
25/11/2016,1761,Electronics,"Key, Myra P.",O7 3LH,San Benedetto del Tronto,Uganda
25/11/2016,6476,Groceries,"Petersen, Wayne N.",95405,Benestare,Bahrain
25/11/2016,1487,Household Appliances,"Roman, Hannah N.",11710,Wrigley,Mongolia
25/11/2016,7305,Electronics,"Schmidt, Priscilla T.",75494,Nasino,Morocco
25/11/2016,3205,Groceries,"Singleton, Maya P.",79513,Panketal,Comoros
25/11/2016,1187,Household Appliances,"Spence, Lucius C.",69845,Lansing,Guatemala
25/11/2016,393,Electronics,"Valenzuela, Daquan Q.",284308,Croydon,Russian Federation
25/11/2016,9819,Household Appliances,"Workman, Amethyst Q.",T2Z 7Z9,Bunbury,United States Minor Outlying Islands
26/11/2016,6829,Electronics,"Bell, Maxine F.",60677,Cholchol,Mayotte
26/11/2016,183,Household Appliances,"Dennis, Elaine C.",57306,Capena,Gabon
26/11/2016,9610,Household Appliances,"Duffy, Larissa A.",K1B 9V4,Teralfene,Aruba
26/11/2016,4289,Electronics,"Duncan, Emmanuel A.",66362,Mandasor,Saint Lucia
26/11/2016,9707,Electronics,"Flynn, Barbara A.",22722,Cherbourg-Octeville,Montserrat
26/11/2016,4848,Electronics,"Franklin, Odysseus X.",17209,Lourdes,South Sudan
26/11/2016,9767,Electronics,"Gaines, Emerald I.",7805,Bras,Slovenia
26/11/2016,3482,Household Appliances,"Gamble, Macey N.",5835,Merritt,Syria
26/11/2016,2321,Household Appliances,"Griffith, Hedwig V.",74203,Precenicco,Tunisia
26/11/2016,947,Groceries,"Harrison, Carissa Y.",YR67 1TG,Ambleside,Mayotte
26/11/2016,8555,Groceries,"Knapp, Allegra F.",860672,Presles,"Congo, the Democratic Republic of the"
26/11/2016,5946,Groceries,"Parks, Jeremy A.",721999,Wilmington,South Africa
26/11/2016,1771,Electronics,"Parrish, Shellie N.",29976,Provost,Slovakia
26/11/2016,3731,Electronics,"Wall, Roary E.",0440PR,Scarborough,French Southern Territories
27/11/2016,4467,Electronics,"Alvarez, Mikayla F.",68461,Kailua,Niger
27/11/2016,9964,Household Appliances,"Blevins, Emery C.",6208NG,Esslingen,Fiji
27/11/2016,2737,Household Appliances,"Carroll, Althea Y.",668967,Baddeck,Serbia
27/11/2016,1268,Electronics,"Daniels, Virginia Y.",38582,Midlands,Solomon Islands
27/11/2016,8282,Household Appliances,"Dunlap, Hayden H.",46974,Camrose,Greenland
27/11/2016,9776,Groceries,"English, Luke L.",33804,Gary,India
27/11/2016,5033,Electronics,"Farmer, Lesley K.",71374,Timkur,Russian Federation
27/11/2016,3072,Electronics,"Flynn, Yeo L.",20491,Calle Blancos,Myanmar
27/11/2016,5641,Electronics,"Houston, Jeremy P.",7128,Jacksonville,Iceland
27/11/2016,7927,Electronics,"Howell, Hanae D.",93894,Henderson,San Marino
27/11/2016,8753,Electronics,"Patton, Donovan S.",2396,Varanasi,Bahamas
27/11/2016,1087,Household Appliances,"Perkins, Dennis W.",03216-601,Oetingen,Cook Islands
27/11/2016,5908,Electronics,"Perry, Yvonne X.",W4P 2CN,Renfrew,Georgia
27/11/2016,4797,Electronics,"Robbins, Yasir V.",489250,Ajmer,British Indian Ocean Territory
28/11/2016,3266,Electronics,"Bass, Dexter A.",766589,Maule,El Salvador
28/11/2016,9182,Groceries,"Browning, Amaya Z.",7842,Gibsons,Madagascar
28/11/2016,4639,Electronics,"Davidson, Taylor A.",86221,Owen Sound,Germany
28/11/2016,5016,Groceries,"Donaldson, Hilel X.",26078,Reading,New Zealand
28/11/2016,2982,Household Appliances,"Hunt, Rama M.",10627,Kidwelly,Belgium
28/11/2016,7322,Electronics,"Pickett, Elton W.",8483,Jauche,United States
28/11/2016,1796,Household Appliances,"Potter, Chelsea L.",40321,Leganés,Sierra Leone
28/11/2016,5533,Electronics,"Raymond, Ursula H.",63165-498,Montresta,Canada
28/11/2016,9231,Household Appliances,"Robbins, Celeste K.",65679,Bowden,Philippines
28/11/2016,956,Groceries,"Robbins, Rafael H.",36069,Bremen,Germany
28/11/2016,1209,Electronics,"Schmidt, Tatyana Y.",738620,Stilo,Belgium
28/11/2016,9305,Electronics,"Vasquez, Addison R.",R4 0BG,Bouge,Egypt
28/11/2016,8250,Electronics,"William, Denise E.",55314,Hofheim am Taunus,Mauritania
29/11/2016,3261,Electronics,"Booker, Dillon Y.",788321,Corbara,Northern Mariana Islands
29/11/2016,4431,Groceries,"Bridges, Austin O.",804960,Bergeggi,Togo
29/11/2016,2205,Groceries,"Daniels, Kiayada U.",49082,Montenero Val Cocchiara,Macedonia
29/11/2016,4278,Groceries,"Fleming, Jescie F.",146089,Rockford,Mexico
29/11/2016,1224,Groceries,"Hart, Cassady K.",21809,Henstedt-Ulzburg,Azerbaijan
29/11/2016,4514,Household Appliances,"Hunt, Zephr Y.",24551,Çeşme,Guinea-Bissau
29/11/2016,5752,Groceries,"Obrien, Ivory M.",216860,Brampton,Nauru
29/11/2016,7893,Electronics,"Pratt, Yasir R.",1007,Port Moody,Falkland Islands
29/11/2016,2686,Electronics,"Reynolds, Jenette E.",5775,Coaldale,Haiti
29/11/2016,994,Household Appliances,"West, Brielle A.",26471,Bon Accord,Nicaragua
29/11/2016,5929,Household Appliances,"Whitaker, Finn W.",S2W 9X0,Aschersleben,Cameroon
29/11/2016,5124,Electronics,"Wilkins, Alea P.",18867,Amiens,Samoa
01/12/2016,1665,Groceries,"Anthony, Joan C.",71899,Istanbul,Istanbul
01/12/2016,4644,Groceries,"Barlow, Dominique Q.",559115,Jelenia Góra,DS
01/12/2016,7355,Household Appliances,"Blackburn, Ocean J.",1150,Cambridge,NI
01/12/2016,7400,Groceries,"Bowman, Nigel I.",1502,Baie-Comeau,Quebec
01/12/2016,4331,Household Appliances,"Dawson, Quyn L.",707613,Dos Hermanas,AN
01/12/2016,4649,Household Appliances,"Dennis, Alvin B.",6496VM,Ripalta Guerina,Lombardia
01/12/2016,7139,Groceries,"Estes, Felix U.",50036,Cinco Esquinas,SJ
01/12/2016,3572,Household Appliances,"Nixon, Colton R.",92,Dutse,Jigawa
01/12/2016,3450,Household Appliances,"Porter, Uriah C.",66-401,Morwell,VIC
01/12/2016,169,Electronics,"Sutton, Emma T.",237357,Sint-Joost-ten-Node,Brussels Hoofdstedelijk Gewest
01/12/2016,3391,Household Appliances,"Valentine, Ivor W.",93170-944,Iseyin,Oyo
01/12/2016,6919,Groceries,"Velasquez, Shelley B.",47881,San Isidro,SJ
01/12/2016,3253,Electronics,"Waters, Melodie G.",N0Y 6L2,The Hague,Z.
02/12/2016,3211,Groceries,"Beasley, Nasim F.",19391,Ipswich,QLD
02/12/2016,2654,Household Appliances,"Bowen, Sylvia E.",15872,Medemblik,N.
02/12/2016,9024,Electronics,"Ferrell, Debra C.",51543,Anglet,AQ
02/12/2016,1677,Electronics,"French, Rae P.",81864,Lafayette,LA
02/12/2016,6616,Household Appliances,"Harris, Knox Z.",XX2W 0FV,Stockholm,Stockholms
02/12/2016,8668,Groceries,"Hogan, Keith L.",17-695,Istanbul,Ist
02/12/2016,8181,Groceries,"Montoya, Whoopi J.",89403,Kapiti,NI
02/12/2016,428,Groceries,"Morse, Walter I.",97742,Bhavnagar,GJ
02/12/2016,9488,Groceries,"Rodriquez, Charles V.",61064,Stockport,Cheshire
02/12/2016,573,Household Appliances,"Smith, Emi V.",NS4 7OA,Aulnay-sous-Bois,IL
02/12/2016,9327,Electronics,"Wall, Nicole C.",J4H 9Y8,Las Palmas,CN
03/12/2016,1468,Electronics,"Bush, Jennifer L.",N4R 8T3,Cumberland,ON
03/12/2016,3426,Household Appliances,"Chang, Lyle W.",1995,Milmort,LU
03/12/2016,6952,Electronics,"Conrad, Isadora B.",C05 0EJ,Champigny-sur-Marne,IL
03/12/2016,7360,Groceries,"Donaldson, Ciara K.",43057-021,Port Hope,Ontario
03/12/2016,547,Household Appliances,"Drake, Harriet H.",68983,Poitiers,Poitou-Charentes
03/12/2016,4738,Groceries,"Lott, Troy F.",VC76 3RP,Broken Hill,NSW
03/12/2016,6270,Electronics,"Rocha, Clayton G.",16706,San Diego,Cartago
03/12/2016,4383,Electronics,"Ross, Neil J.",5284,San Jose,CA
03/12/2016,8868,Electronics,"Simmons, Cassady C.",179684,Évreux,Haute-Normandie
03/12/2016,7044,Household Appliances,"Yang, Jena D.",72-632,Vienna,Vienna
04/12/2016,2782,Electronics,"Battle, Jane Q.",31777,Barrie,ON
04/12/2016,3947,Electronics,"Carson, Barbara H.",7719TY,Jhelum,PB
04/12/2016,5391,Household Appliances,"Ellis, Dennis V.",71612,Cambridge,Massachusetts
04/12/2016,6467,Groceries,"Gutierrez, Indigo P.",ES4U 8JW,Judenburg,Stm
04/12/2016,3596,Household Appliances,"Hopper, Haley J.",4613UE,Stamford,Lincolnshire
04/12/2016,302,Electronics,"Kline, Rosalyn D.",90012,Dutse,JI
04/12/2016,9966,Electronics,"Lucas, Xena M.",93865,Raichur,Karnataka
